,reviews,calories,calories_unit,carbs,carbs_unit,mash_ph
4233,0,176,calories,15,g,n/a
4234,0,181,calories,18,g,n/a
4235,0,214,calories,20,g,n/a
4236,0,163,calories,14,g,n/a
4237,1,224,calories,25,g,n/a
4238,0,189,calories,15,g,n/a
4239,0,157,calories,14,g,n/a
4240,0,147,calories,14,g,n/a
4241,0,226,calories,23,g,n/a
4242,0,211,calories,19,g,n/a
4243,0,157,calories,15,g,n/a
4244,0,246,calories,26,g,n/a
4245,0,150,calories,14,g,n/a
4246,0,182,calories,19,g,n/a
4247,0,178,calories,18,g,n/a
4248,0,408,calories,42,g,n/a
4249,0,151,calories,15,g,5.73
4250,0,267,calories,34,g,n/a
4251,1,155,calories,15,g,n/a
4252,1,185,calories,19,g,n/a
4253,1,166,calories,18,g,n/a
4254,0,204,calories,23,g,n/a
4255,0,247,calories,21,g,n/a
4256,0,128,calories,13,g,5.53
4257,0,160,calories,13,g,n/a
4258,0,196,calories,17,g,n/a
4259,0,161,calories,15,g,n/a
4260,0,235,calories,27,g,n/a
4261,0,215,calories,21,g,5.58
4262,0,182,calories,19,g,n/a
4263,0,145,calories,14,g,n/a
4264,0,174,calories,20,g,n/a
4265,0,443,calories,36,g,n/a
4266,0,177,calories,17,g,5.66
4267,0,284,calories,29,g,n/a
4268,0,189,calories,21,g,n/a
4269,0,204,calories,24,g,n/a
4270,0,180,calories,15,g,n/a
4271,0,165,calories,17,g,n/a
4272,0,147,calories,13,g,n/a
4273,0,145,calories,14,g,n/a
4274,0,239,calories,30,g,n/a
4275,0,235,calories,23,g,n/a
4276,0,227,calories,25,g,n/a
4277,0,168,calories,18,g,n/a
4278,0,272,calories,21,g,n/a
4279,0,212,calories,20,g,n/a
4280,0,236,calories,24,g,n/a
4281,0,100,calories,9,g,5.2
4282,0,192,calories,20,g,n/a
4283,0,221,calories,21,g,n/a
4284,0,155,calories,16,g,n/a
4285,0,211,calories,25,g,n/a
4286,0,231,calories,32,g,n/a
4287,0,253,calories,27,g,5.48
4288,0,230,calories,19,g,n/a
4289,0,197,calories,19,g,n/a
4290,0,136,calories,11,g,n/a
4291,0,206,calories,18,g,n/a
4292,0,122,calories,10,g,n/a
4293,0,186,calories,16,g,5.64
4294,0,158,calories,16,g,5.63
4295,0,261,calories,24,g,n/a
4296,0,185,calories,20,g,n/a
4297,0,175,calories,19,g,n/a
4298,0,213,calories,22,g,n/a
4299,0,200,calories,17,g,n/a
4300,0,177,calories,17,g,n/a
4301,0,198,calories,20,g,n/a
4302,0,200,calories,23,g,3.98
4303,0,279,calories,21,g,n/a
4304,0,309,calories,29,g,5.54
4305,0,226,calories,23,g,n/a
4306,0,246,calories,26,g,n/a
4307,0,188,calories,20,g,n/a
4308,0,236,calories,25,g,n/a
4309,0,203,calories,22,g,n/a
4310,0,305,calories,28,g,n/a
4311,0,202,calories,16,g,n/a
4312,0,164,calories,19,g,n/a
4313,0,212,calories,21,g,n/a
4314,1,219,calories,23,g,n/a
4315,0,198,calories,20,g,n/a
4316,0,154,calories,15,g,5.55
4317,0,187,calories,18,g,5.59
4318,0,147,calories,14,g,n/a
4319,0,164,calories,15,g,n/a
4320,0,240,calories,31,g,n/a
4321,0,141,calories,15,g,n/a
4322,1,193,calories,22,g,5.56
4323,0,209,calories,23,g,n/a
4324,0,148,calories,15,g,n/a
4325,0,170,calories,15,g,n/a
4326,0,215,calories,21,g,n/a
4327,0,177,calories,17,g,5.49
4328,0,148,calories,15,g,n/a
4329,1,224,calories,26,g,n/a
4330,0,246,calories,25,g,n/a
4331,0,172,calories,17,g,n/a
4332,0,295,calories,29,g,n/a
4333,0,239,calories,25,g,n/a
4334,0,215,calories,21,g,n/a
4335,0,170,calories,15,g,n/a
4336,0,156,calories,18,g,5.25
4337,0,194,calories,19,g,5.3
4338,0,225,calories,26,g,n/a
4339,0,216,calories,23,g,5.39
4340,0,191,calories,19,g,n/a
4341,0,154,calories,13,g,n/a
4342,0,386,calories,39,g,n/a
4343,0,183,calories,20,g,4.18
4344,0,190,calories,17,g,n/a
4345,0,229,calories,24,g,n/a
4346,0,166,calories,14,g,n/a
4347,0,170,calories,14,g,n/a
4348,0,240,calories,26,g,n/a
4349,0,193,calories,17,g,n/a
4350,0,147,calories,14,g,n/a
4351,0,154,calories,14,g,n/a
4352,0,149,calories,12,g,n/a
4353,0,195,calories,20,g,n/a
4354,0,250,calories,23,g,n/a
4355,0,176,calories,16,g,n/a
4356,0,134,calories,13,g,n/a
4357,0,164,calories,16,g,5.61
4358,0,112,calories,10,g,n/a
4359,0,338,calories,30,g,n/a
4360,0,158,calories,16,g,n/a
4361,0,228,calories,23,g,n/a
4362,0,179,calories,20,g,n/a
4363,0,168,calories,17,g,n/a
4364,0,134,calories,14,g,n/a
4365,0,156,calories,13,g,n/a
4366,0,202,calories,20,g,n/a
4367,0,163,calories,14,g,n/a
4368,0,162,calories,17,g,n/a
4369,0,279,calories,33,g,n/a
4370,0,480,calories,23,g,n/a
4371,0,176,calories,20,g,5.67
4372,0,221,calories,26,g,n/a
4373,0,164,calories,16,g,n/a
4374,0,218,calories,21,g,n/a
4375,0,149,calories,16,g,n/a
4376,0,400,calories,39,g,5.42
4377,0,220,calories,18,g,n/a
4378,0,163,calories,14,g,n/a
4379,1,191,calories,18,g,n/a
4380,0,250,calories,23,g,n/a
4381,0,195,calories,20,g,n/a
4382,0,281,calories,25,g,n/a
4383,0,190,calories,17,g,n/a
4384,0,176,calories,16,g,n/a
4385,0,316,calories,35,g,n/a
4386,0,169,calories,19,g,4.62
4387,0,198,calories,20,g,n/a
4388,0,168,calories,18,g,n/a
4389,0,229,calories,24,g,n/a
4390,0,246,calories,16,g,n/a
4391,0,274,calories,25,g,n/a
4392,0,210,calories,18,g,n/a
4393,0,236,calories,24,g,n/a
4394,0,180,calories,15,g,n/a
4395,0,161,calories,14,g,n/a
4396,0,218,calories,22,g,n/a
4397,0,172,calories,18,g,n/a
4398,0,226,calories,20,g,n/a
4399,0,322,calories,34,g,n/a
4400,1,189,calories,15,g,n/a
4401,0,171,calories,16,g,n/a
4402,0,251,calories,24,g,5.71
4403,0,190,calories,17,g,n/a
4404,0,171,calories,16,g,5.7
4405,0,171,calories,16,g,n/a
4406,0,205,calories,20,g,n/a
4407,0,226,calories,24,g,n/a
4408,0,164,calories,15,g,n/a
4409,0,158,calories,16,g,n/a
4410,0,223,calories,23,g,5.49
4411,0,161,calories,14,g,n/a
4412,0,141,calories,12,g,n/a
4413,0,259,calories,26,g,n/a
4414,0,139,calories,12,g,n/a
4415,0,141,calories,8,g,n/a
4416,0,270,calories,27,g,n/a
4417,0,186,calories,17,g,n/a
4418,0,225,calories,22,g,n/a
4419,0,167,calories,15,g,n/a
4420,0,231,calories,21,g,n/a
4421,0,253,calories,27,g,n/a
4422,0,162,calories,16,g,n/a
4423,0,216,calories,24,g,5.55
4424,0,167,calories,16,g,n/a
4425,0,240,calories,22,g,n/a
4426,0,245,calories,23,g,n/a
4427,0,198,calories,20,g,n/a
4428,0,148,calories,15,g,5.56
4429,0,163,calories,14,g,n/a
4430,0,171,calories,16,g,n/a
4431,0,359,calories,31,g,n/a
4432,0,212,calories,21,g,n/a
4433,0,145,calories,14,g,n/a
4434,0,221,calories,20,g,n/a
4435,0,219,calories,28,g,5.42
4436,0,207,calories,18,g,n/a
4437,0,147,calories,13,g,n/a
4438,0,168,calories,18,g,n/a
4439,0,244,calories,22,g,5.64
4440,0,196,calories,17,g,n/a
4441,0,180,calories,16,g,5.51
4442,0,162,calories,17,g,n/a
4443,0,207,calories,24,g,n/a
4444,1,214,calories,20,g,n/a
4445,0,137,calories,12,g,n/a
4446,0,141,calories,14,g,n/a
4447,0,217,calories,24,g,n/a
4448,0,165,calories,17,g,n/a
4449,0,158,calories,16,g,n/a
4450,1,220,calories,25,g,n/a
4451,0,183,calories,21,g,n/a
4452,0,206,calories,22,g,n/a
4453,0,235,calories,18,g,n/a
4454,0,228,calories,26,g,n/a
4455,0,158,calories,16,g,n/a
4456,0,245,calories,23,g,n/a
4457,0,185,calories,19,g,n/a
4458,0,294,calories,27,g,n/a
4459,0,147,calories,13,g,n/a
4460,0,210,calories,24,g,n/a
4461,0,227,calories,21,g,n/a
4462,0,162,calories,16,g,n/a
4463,0,149,calories,12,g,n/a
4464,0,183,calories,20,g,n/a
4465,0,228,calories,26,g,n/a
4466,0,216,calories,18,g,n/a
4467,1,172,calories,17,g,n/a
4468,0,336,calories,36,g,n/a
4469,0,195,calories,20,g,n/a
4470,0,177,calories,17,g,n/a
4471,0,204,calories,23,g,n/a
4472,0,235,calories,23,g,n/a
4473,0,129,calories,14,g,n/a
4474,0,212,calories,21,g,n/a
4475,0,225,calories,22,g,n/a
4476,1,175,calories,18,g,n/a
4477,0,215,calories,18,g,n/a
4478,0,144,calories,13,g,n/a
4479,0,148,calories,15,g,5.46
4480,0,227,calories,22,g,4.4
4481,0,215,calories,21,g,5.47
4482,0,179,calories,20,g,n/a
4483,0,223,calories,23,g,n/a
4484,0,149,calories,12,g,n/a
4485,0,197,calories,18,g,n/a
4486,0,127,calories,11,g,n/a
4487,0,216,calories,18,g,5.46
4488,0,125,calories,14,g,n/a
4489,0,130,calories,11,g,n/a
4490,0,185,calories,19,g,n/a
4491,0,154,calories,15,g,n/a
4492,0,223,calories,20,g,n/a
4493,0,207,calories,19,g,5.35
4494,1,174,calories,16,g,n/a
4495,0,226,calories,20,g,n/a
4496,0,168,calories,17,g,n/a
4497,0,218,calories,22,g,n/a
4498,0,175,calories,18,g,n/a
4499,0,205,calories,20,g,n/a
4500,0,186,calories,18,g,n/a
4501,0,182,calories,18,g,n/a
4502,0,332,calories,42,g,n/a
4503,0,139,calories,16,g,n/a
4504,0,158,calories,16,g,n/a
4505,0,212,calories,20,g,n/a
4506,1,232,calories,23,g,5.75
4507,0,240,calories,22,g,n/a
4508,0,309,calories,29,g,n/a
4509,0,215,calories,21,g,n/a
4510,0,223,calories,23,g,n/a
4511,0,141,calories,14,g,n/a
4512,0,261,calories,24,g,n/a
4513,0,128,calories,13,g,n/a
4514,0,179,calories,20,g,n/a
4515,0,214,calories,20,g,n/a
4516,0,207,calories,19,g,n/a
4517,0,201,calories,19,g,5.51
4518,0,111,calories,12,g,n/a
4519,0,339,calories,31,g,n/a
4520,0,146,calories,16,g,n/a
4521,0,199,calories,23,g,n/a
4522,0,154,calories,13,g,n/a
4523,0,192,calories,20,g,n/a
4524,0,221,calories,20,g,n/a
4525,0,143,calories,11,g,n/a
4526,0,269,calories,22,g,n/a
4527,0,222,calories,22,g,n/a
4528,1,224,calories,25,g,n/a
4529,0,157,calories,15,g,n/a
4530,0,185,calories,20,g,5.75
4531,0,141,calories,15,g,n/a
4532,0,298,calories,21,g,n/a
4533,0,114,calories,11,g,n/a
4534,0,165,calories,12,g,n/a
4535,0,234,calories,21,g,n/a
4536,0,151,calories,16,g,5.67
4537,0,228,calories,23,g,n/a
4538,0,155,calories,15,g,n/a
4539,0,168,calories,18,g,n/a
4540,0,148,calories,15,g,n/a
4541,0,177,calories,11,g,n/a
4542,1,195,calories,20,g,5.7
4543,1,220,calories,18,g,n/a
4544,0,154,calories,15,g,n/a
4545,0,159,calories,18,g,n/a
4546,0,239,calories,25,g,n/a
4547,0,219,calories,24,g,n/a
4548,0,149,calories,13,g,n/a
4549,0,197,calories,19,g,n/a
4550,0,163,calories,14,g,n/a
4551,0,349,calories,35,g,n/a
4552,1,206,calories,19,g,n/a
4553,1,206,calories,19,g,n/a
4554,0,156,calories,13,g,n/a
4555,1,168,calories,17,g,n/a
4556,0,161,calories,14,g,n/a
4557,0,140,calories,13,g,n/a
4558,0,131,calories,12,g,5.4
4559,0,232,calories,23,g,n/a
4560,0,225,calories,27,g,n/a
4561,0,206,calories,22,g,n/a
4562,1,154,calories,13,g,n/a
4563,0,141,calories,15,g,n/a
4564,0,270,calories,23,g,n/a
4565,0,162,calories,17,g,n/a
4566,0,163,calories,14,g,n/a
4567,0,139,calories,15,g,n/a
4568,0,141,calories,15,g,n/a
4569,0,269,calories,22,g,n/a
4570,0,256,calories,25,g,n/a
4571,0,184,calories,18,g,n/a
4572,0,202,calories,16,g,n/a
4573,0,183,calories,16,g,n/a
4574,1,208,calories,22,g,n/a
4575,0,206,calories,19,g,n/a
4576,0,141,calories,14,g,n/a
4577,0,215,calories,18,g,n/a
4578,0,236,calories,24,g,5.6
4579,0,192,calories,20,g,n/a
4580,0,173,calories,19,g,n/a
4581,0,139,calories,12,g,n/a
4582,0,248,calories,20,g,n/a
4583,0,198,calories,20,g,n/a
4584,0,211,calories,19,g,n/a
4585,0,160,calories,13,g,n/a
4586,0,134,calories,17,g,n/a
4587,0,168,calories,18,g,n/a
4588,0,166,calories,15,g,n/a
4589,0,269,calories,22,g,n/a
4590,1,172,calories,17,g,n/a
4591,0,193,calories,21,g,n/a
4592,0,172,calories,18,g,n/a
4593,1,144,calories,14,g,n/a
4594,0,218,calories,26,g,5.57
4595,0,134,calories,13,g,n/a
4596,0,301,calories,26,g,n/a
4597,1,288,calories,31,g,n/a
4598,0,243,calories,26,g,n/a
4599,0,167,calories,15,g,n/a
4600,0,176,calories,16,g,n/a
4601,0,294,calories,31,g,n/a
4602,0,200,calories,23,g,n/a
4603,0,252,calories,26,g,n/a
4604,0,174,calories,16,g,n/a
4605,1,158,calories,16,g,n/a
4606,0,154,calories,13,g,n/a
4607,0,166,calories,15,g,5
4608,0,213,calories,18,g,n/a
4609,0,247,calories,27,g,n/a
4610,1,320,calories,27,g,n/a
4611,1,198,calories,20,g,n/a
4612,0,227,calories,22,g,n/a
4613,0,223,calories,19,g,n/a
4614,0,154,calories,14,g,n/a
4615,0,222,calories,22,g,n/a
4616,0,217,calories,21,g,n/a
4617,0,214,calories,21,g,n/a
4618,0,154,calories,14,g,n/a
4619,0,127,calories,10,g,n/a
4620,0,213,calories,18,g,n/a
4621,0,212,calories,17,g,n/a
4622,0,247,calories,27,g,n/a
4623,0,356,calories,33,g,n/a
4624,0,183,calories,16,g,n/a
4625,0,244,calories,21,g,n/a
4626,0,215,calories,21,g,n/a
4627,0,226,calories,23,g,n/a
4628,0,286,calories,28,g,n/a
4629,0,249,calories,26,g,n/a
4630,0,200,calories,17,g,n/a
4631,0,300,calories,29,g,n/a
4632,0,313,calories,30,g,n/a
4633,1,216,calories,23,g,n/a
4634,0,175,calories,17,g,n/a
4635,0,208,calories,22,g,n/a
4636,0,196,calories,17,g,n/a
4637,0,197,calories,19,g,n/a
4638,0,218,calories,21,g,n/a
4639,0,182,calories,18,g,n/a
4640,0,251,calories,24,g,5.57
4641,0,151,calories,16,g,n/a
4642,0,191,calories,18,g,n/a
4643,0,194,calories,19,g,n/a
4644,0,272,calories,30,g,4.65
4645,0,165,calories,17,g,5.4
4646,0,219,calories,24,g,5.75
4647,0,166,calories,18,g,n/a
4648,0,168,calories,18,g,n/a
4649,0,209,calories,16,g,n/a
4650,1,246,calories,24,g,5.74
4651,0,197,calories,19,g,n/a
4652,1,292,calories,29,g,n/a
4653,0,226,calories,23,g,n/a
4654,0,157,calories,15,g,n/a
4655,0,215,calories,22,g,n/a
4656,0,276,calories,24,g,n/a
4657,0,192,calories,20,g,n/a
4658,0,244,calories,22,g,n/a
4659,0,158,calories,16,g,n/a
4660,0,194,calories,19,g,n/a
4661,0,163,calories,17,g,n/a
4662,0,172,calories,18,g,n/a
4663,1,157,calories,14,g,n/a
4664,0,322,calories,34,g,n/a
4665,0,190,calories,23,g,n/a
4666,0,193,calories,17,g,n/a
4667,0,144,calories,14,g,n/a
4668,0,198,calories,20,g,n/a
4669,0,146,calories,11,g,n/a
4670,0,170,calories,15,g,n/a
4671,0,166,calories,15,g,n/a
4672,0,220,calories,19,g,n/a
4673,0,186,calories,17,g,n/a
4674,0,256,calories,25,g,5.49
4675,0,131,calories,12,g,n/a
4676,1,196,calories,17,g,n/a
4677,1,221,calories,20,g,n/a
4678,0,147,calories,14,g,n/a
4679,0,22,calories,2,g,n/a
4680,0,181,calories,18,g,n/a
4681,0,366,calories,39,g,n/a
4682,0,103,calories,9,g,5.43
4683,0,214,calories,24,g,n/a
4684,0,217,calories,20,g,n/a
4685,0,185,calories,15,g,n/a
4686,0,230,calories,20,g,n/a
4687,0,226,calories,20,g,n/a
4688,0,152,calories,18,g,n/a
4689,0,264,calories,25,g,n/a
4690,1,163,calories,18,g,n/a
4691,1,185,calories,19,g,n/a
4692,0,222,calories,22,g,5.46
4693,1,243,calories,27,g,n/a
4694,0,314,calories,27,g,n/a
4695,0,299,calories,27,g,n/a
4696,0,156,calories,13,g,5.71
4697,0,191,calories,18,g,n/a
4698,0,305,calories,28,g,n/a
4699,0,186,calories,21,g,n/a
4700,0,260,calories,23,g,n/a
4701,0,239,calories,25,g,n/a
4702,0,129,calories,10,g,n/a
4703,0,143,calories,12,g,n/a
4704,1,164,calories,15,g,n/a
4705,0,146,calories,16,g,n/a
4706,0,207,calories,20,g,n/a
4707,0,166,calories,18,g,n/a
4708,0,149,calories,16,g,n/a
4709,0,198,calories,20,g,n/a
4710,0,170,calories,15,g,n/a
4711,0,188,calories,19,g,n/a
4712,0,190,calories,23,g,n/a
4713,0,232,calories,23,g,n/a
4714,0,284,calories,25,g,n/a
4715,0,164,calories,16,g,n/a
4716,0,294,calories,31,g,n/a
4717,0,209,calories,17,g,n/a
4718,0,222,calories,22,g,n/a
4719,0,332,calories,29,g,n/a
4720,0,157,calories,14,g,n/a
4721,0,82,calories,10,g,n/a
4722,0,175,calories,17,g,n/a
4723,0,11,calories,1,g,n/a
4724,0,390,calories,41,g,n/a
4725,0,159,calories,19,g,n/a
4726,0,262,calories,26,g,n/a
4727,0,185,calories,20,g,n/a
4728,0,205,calories,21,g,n/a
4729,0,158,calories,16,g,n/a
4730,1,308,calories,22,g,n/a
4731,0,100,calories,8,g,n/a
4732,0,231,calories,17,g,5.4
4733,0,150,calories,14,g,n/a
4734,0,164,calories,15,g,5.66
4735,0,249,calories,26,g,5.63
4736,0,213,calories,19,g,n/a
4737,1,148,calories,15,g,n/a
4738,0,215,calories,22,g,n/a
4739,0,172,calories,17,g,n/a
4740,0,226,calories,23,g,n/a
4741,0,195,calories,20,g,n/a
4742,0,172,calories,17,g,n/a
4743,0,181,calories,17,g,n/a
4744,0,229,calories,29,g,n/a
4745,0,155,calories,15,g,n/a
4746,0,150,calories,14,g,n/a
4747,0,234,calories,22,g,n/a
4748,0,189,calories,21,g,n/a
4749,0,202,calories,20,g,n/a
4750,0,165,calories,17,g,n/a
4751,1,285,calories,27,g,n/a
4752,0,184,calories,18,g,n/a
4753,0,352,calories,35,g,5.59
4754,0,179,calories,20,g,n/a
4755,0,224,calories,20,g,n/a
4756,0,216,calories,24,g,n/a
4757,0,203,calories,18,g,n/a
4758,0,235,calories,23,g,n/a
4759,0,207,calories,20,g,n/a
4760,1,166,calories,19,g,n/a
4761,0,207,calories,19,g,n/a
4762,1,103,calories,9,g,n/a
4763,0,133,calories,12,g,n/a
4764,1,207,calories,20,g,n/a
4765,1,181,calories,23,g,n/a
4766,0,183,calories,16,g,n/a
4767,0,171,calories,16,g,n/a
4768,0,203,calories,22,g,n/a
4769,1,151,calories,16,g,5.76
4770,0,196,calories,21,g,n/a
4771,0,178,calories,19,g,n/a
4772,0,229,calories,17,g,5.4
4773,0,187,calories,23,g,n/a
4774,0,183,calories,16,g,n/a
4775,0,229,calories,24,g,n/a
4776,0,400,calories,39,g,n/a
4777,0,202,calories,20,g,n/a
4778,1,174,calories,20,g,5.61
4779,0,164,calories,16,g,n/a
4780,0,190,calories,17,g,n/a
4781,0,203,calories,18,g,n/a
4782,0,273,calories,28,g,n/a
4783,0,179,calories,20,g,n/a
4784,0,224,calories,25,g,n/a
4785,0,154,calories,14,g,n/a
4786,0,125,calories,14,g,n/a
4787,0,263,calories,28,g,n/a
4788,0,310,calories,15,g,n/a
4789,0,349,calories,39,g,n/a
4790,0,216,calories,19,g,n/a
4791,0,188,calories,19,g,n/a
4792,0,220,calories,25,g,n/a
4793,0,290,calories,29,g,n/a
4794,0,225,calories,23,g,n/a
4795,0,149,calories,13,g,n/a
4796,0,151,calories,16,g,n/a
4797,0,265,calories,26,g,n/a
4798,0,148,calories,15,g,n/a
4799,0,344,calories,29,g,n/a
4800,0,151,calories,16,g,n/a
4801,0,184,calories,17,g,n/a
4802,0,166,calories,14,g,n/a
4803,1,179,calories,20,g,n/a
4804,0,138,calories,13,g,n/a
4805,0,196,calories,22,g,n/a
4806,0,199,calories,22,g,n/a
4807,0,182,calories,18,g,n/a
4808,0,146,calories,11,g,n/a
4809,1,162,calories,16,g,n/a
4810,0,162,calories,17,g,n/a
4811,0,273,calories,28,g,n/a
4812,0,333,calories,22,g,n/a
4813,0,155,calories,16,g,n/a
4814,0,257,calories,27,g,n/a
4815,0,177,calories,17,g,n/a
4816,0,195,calories,20,g,n/a
4817,0,215,calories,22,g,n/a
4818,0,220,calories,19,g,n/a
4819,0,162,calories,16,g,5.73
4820,1,224,calories,20,g,n/a
4821,0,225,calories,22,g,n/a
4822,0,196,calories,17,g,n/a
4823,0,191,calories,19,g,n/a
4824,0,361,calories,30,g,n/a
4825,0,212,calories,21,g,n/a
4826,0,184,calories,17,g,n/a
4827,0,221,calories,21,g,n/a
4828,0,157,calories,15,g,n/a
4829,0,259,calories,26,g,n/a
4830,0,221,calories,23,g,n/a
4831,0,192,calories,20,g,n/a
4832,0,171,calories,16,g,n/a
4833,0,131,calories,12,g,n/a
4834,0,154,calories,14,g,n/a
4835,0,196,calories,17,g,n/a
4836,0,223,calories,24,g,n/a
4837,0,215,calories,18,g,n/a
4838,0,218,calories,21,g,n/a
4839,0,317,calories,31,g,n/a
4840,0,212,calories,20,g,n/a
4841,0,276,calories,28,g,n/a
4842,0,149,calories,13,g,5.75
4843,0,207,calories,24,g,n/a
4844,0,122,calories,12,g,n/a
4845,0,236,calories,25,g,n/a
4846,0,148,calories,15,g,n/a
4847,0,191,calories,18,g,n/a
4848,0,150,calories,14,g,n/a
4849,0,221,calories,21,g,n/a
4850,0,184,calories,18,g,n/a
4851,0,205,calories,20,g,n/a
4852,0,254,calories,17,g,n/a
4853,0,146,calories,12,g,n/a
4854,0,164,calories,16,g,n/a
4855,0,183,calories,20,g,n/a
4856,0,173,calories,15,g,n/a
4857,0,155,calories,15,g,n/a
4858,0,216,calories,18,g,n/a
4859,0,146,calories,16,g,n/a
4860,1,265,calories,31,g,n/a
4861,0,176,calories,19,g,n/a
4862,0,182,calories,18,g,5.4
4863,0,266,calories,23,g,n/a
4864,0,166,calories,18,g,5.45
4865,0,141,calories,15,g,n/a
4866,0,134,calories,13,g,n/a
4867,0,144,calories,13,g,n/a
4868,0,194,calories,19,g,n/a
4869,0,290,calories,29,g,n/a
4870,0,330,calories,32,g,n/a
4871,0,218,calories,22,g,n/a
4872,0,203,calories,22,g,n/a
4873,0,220,calories,29,g,n/a
4874,1,188,calories,20,g,n/a
4875,0,124,calories,13,g,n/a
4876,0,223,calories,24,g,n/a
4877,0,145,calories,15,g,n/a
4878,0,201,calories,19,g,n/a
4879,0,205,calories,17,g,n/a
4880,0,204,calories,19,g,n/a
4881,0,139,calories,16,g,n/a
4882,0,214,calories,20,g,n/a
4883,1,155,calories,16,g,n/a
4884,0,162,calories,16,g,n/a
4885,0,165,calories,17,g,n/a
4886,0,207,calories,20,g,n/a
4887,0,174,calories,20,g,n/a
4888,0,323,calories,37,g,n/a
4889,0,185,calories,19,g,n/a
4890,0,183,calories,16,g,n/a
4891,0,130,calories,11,g,n/a
4892,0,185,calories,15,g,n/a
4893,0,178,calories,19,g,n/a
4894,0,202,calories,20,g,5.7
4895,0,205,calories,25,g,n/a
4896,0,287,calories,42,g,n/a
4897,0,207,calories,19,g,n/a
4898,0,191,calories,19,g,n/a
4899,0,213,calories,18,g,n/a
4900,0,284,calories,29,g,n/a
4901,0,166,calories,15,g,n/a
4902,0,149,calories,13,g,5.65
4903,0,206,calories,22,g,n/a
4904,0,240,calories,26,g,n/a
4905,0,204,calories,19,g,5.31
4906,0,212,calories,20,g,n/a
4907,1,195,calories,20,g,n/a
4908,0,183,calories,20,g,n/a
4909,0,174,calories,16,g,n/a
4910,0,155,calories,15,g,n/a
4911,0,259,calories,25,g,n/a
4912,0,173,calories,19,g,5.4
4913,0,180,calories,16,g,n/a
4914,0,301,calories,27,g,n/a
4915,0,175,calories,7,g,n/a
4916,0,157,calories,18,g,n/a
4917,0,324,calories,33,g,n/a
4918,0,122,calories,12,g,n/a
4919,0,138,calories,13,g,8.63
4920,0,144,calories,13,g,n/a
4921,0,236,calories,20,g,n/a
4922,0,201,calories,19,g,n/a
4923,0,332,calories,34,g,n/a
4924,0,239,calories,33,g,n/a
4925,0,193,calories,21,g,n/a
4926,0,176,calories,15,g,n/a
4927,0,151,calories,16,g,n/a
4928,0,215,calories,21,g,n/a
4929,0,326,calories,36,g,n/a
4930,0,198,calories,20,g,n/a
4931,0,195,calories,20,g,n/a
4932,0,193,calories,17,g,n/a
4933,0,193,calories,21,g,5.4
4934,0,130,calories,15,g,n/a
4935,0,174,calories,21,g,n/a
4936,0,193,calories,22,g,n/a
4937,0,149,calories,13,g,n/a
4938,0,177,calories,17,g,n/a
4939,0,151,calories,15,g,n/a
4940,0,174,calories,16,g,n/a
4941,0,205,calories,21,g,n/a
4942,0,171,calories,16,g,n/a
4943,0,277,calories,35,g,5.42
4944,0,188,calories,19,g,n/a
4945,0,270,calories,28,g,n/a
4946,0,170,calories,14,g,n/a
4947,0,276,calories,28,g,n/a
4948,0,277,calories,25,g,n/a
4949,1,196,calories,17,g,n/a
4950,0,257,calories,26,g,n/a
4951,0,210,calories,25,g,n/a
4952,0,180,calories,16,g,n/a
4953,0,164,calories,15,g,n/a
4954,1,159,calories,17,g,n/a
4955,0,163,calories,18,g,n/a
4956,0,205,calories,21,g,n/a
4957,0,213,calories,18,g,n/a
4958,0,213,calories,24,g,n/a
4959,0,204,calories,19,g,n/a
4960,0,182,calories,19,g,n/a
4961,0,173,calories,19,g,n/a
4962,1,178,calories,19,g,n/a
4963,0,285,calories,30,g,n/a
4964,0,179,calories,20,g,n/a
4965,0,203,calories,23,g,n/a
4966,0,213,calories,18,g,n/a
4967,0,151,calories,15,g,5.45
4968,0,141,calories,15,g,n/a
4969,1,185,calories,20,g,n/a
4970,0,270,calories,28,g,n/a
4971,0,220,calories,30,g,n/a
4972,0,185,calories,20,g,n/a
4973,0,134,calories,13,g,n/a
4974,0,260,calories,23,g,n/a
4975,0,321,calories,33,g,n/a
4976,1,154,calories,13,g,n/a
4977,0,175,calories,18,g,n/a
4978,0,151,calories,15,g,5.55
4979,0,207,calories,24,g,n/a
4980,0,229,calories,29,g,n/a
4981,0,311,calories,27,g,n/a
4982,0,205,calories,21,g,n/a
4983,1,269,calories,22,g,n/a
4984,0,167,calories,16,g,5.75
4985,1,192,calories,20,g,n/a
4986,0,195,calories,20,g,n/a
4987,0,149,calories,13,g,n/a
4988,1,172,calories,18,g,n/a
4989,1,166,calories,18,g,n/a
4990,0,239,calories,25,g,n/a
4991,0,227,calories,26,g,n/a
4992,0,221,calories,21,g,n/a
4993,0,156,calories,17,g,n/a
4994,0,153,calories,12,g,n/a
4995,0,172,calories,17,g,n/a
4996,0,161,calories,15,g,n/a
4997,0,151,calories,16,g,n/a
4998,0,208,calories,22,g,n/a
4999,1,190,calories,17,g,n/a
